file,score
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-1/segment-1/frame_01_17842.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-15/segment-1/frame_15_16543.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-8/segment-2/frame_08_25191.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-36/segment-6/frame_36_68261.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-10/segment-3/frame_10_38022.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-14/segment-0/frame_14_03154.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-20/segment-1/frame_20_14264.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-5/segment-2/frame_05_20137.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-10/segment-0/frame_10_05412.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-9/segment-0/frame_09_03378.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-57/segment-7/frame_57_77303.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-20/segment-0/frame_20_05136.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-2/segment-0/frame_02_05804.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-10/segment-1/frame_10_13447.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-2/frame_01_22692.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-8/segment-0/frame_08_06437.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-0/segment-3/frame_00_34501.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-8/segment-2/frame_08_28426.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-10/segment-5/frame_10_56614.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-89/segment-3/frame_89_31956.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-5/segment-0/frame_05_00121.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-71/segment-3/frame_71_32145.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation086/individual_images/track-0/segment-0/frame_00_07264.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-15/segment-0/frame_15_05815.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-16/segment-8/frame_16_80065.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-36/segment-1/frame_36_16038.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-5/segment-0/frame_05_09360.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-95/segment-3/frame_95_32175.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-12/segment-1/frame_12_10894.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-3/segment-0/frame_03_00349.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-55/segment-2/frame_55_27756.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-3/segment-1/frame_03_17351.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-38/segment-6/frame_38_61693.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-14/segment-0/frame_14_07206.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-32/segment-4/frame_32_47381.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-18/segment-0/frame_18_02572.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-11/segment-2/frame_11_23518.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-16/segment-0/frame_16_05972.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-2/segment-0/frame_02_05844.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-1/frame_09_10685.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16638.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-56/segment-3/frame_56_32576.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-57/segment-3/frame_57_30264.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-1/segment-1/frame_01_12765.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-2/segment-0/frame_02_01389.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-2/frame_01_24693.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-29/segment-2/frame_29_29253.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16500.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-1/segment-0/frame_01_00487.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-15/segment-0/frame_15_02512.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-2/frame_03_27038.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-14/segment-0/frame_14_02717.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-4/segment-0/frame_04_00445.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-34/segment-3/frame_34_31148.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-85/segment-3/frame_85_32390.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-53/segment-1/frame_53_17127.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-80/segment-3/frame_80_31933.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-1/segment-0/frame_01_00103.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-15/segment-7/frame_15_75248.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-22/segment-1/frame_22_19674.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-39/segment-1/frame_39_14284.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-93/segment-3/frame_93_32541.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-19/segment-5/frame_19_57160.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-1/segment-0/frame_01_00027.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-7/segment-2/frame_07_26721.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-10/segment-1/frame_10_13624.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-7/segment-3/frame_07_30909.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-12/segment-2/frame_12_27165.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-66/segment-2/frame_66_24201.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-13/segment-1/frame_13_12052.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-20/segment-5/frame_20_56696.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-1/segment-0/frame_01_00298.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-10/segment-0/frame_10_07207.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-11/segment-1/frame_11_14825.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-3/segment-0/frame_03_01576.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-7/segment-4/frame_07_49072.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-36/segment-1/frame_36_16148.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-5/segment-0/frame_05_09427.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-10/segment-0/frame_10_09959.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-3/segment-1/frame_03_15450.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-0/segment-0/frame_00_00024.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-2/segment-2/frame_02_26291.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-10/segment-4/frame_10_48434.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-22/segment-0/frame_22_04286.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-30/segment-1/frame_30_11567.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-9/segment-0/frame_09_04114.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-49/segment-1/frame_49_14394.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-2/segment-0/frame_02_00009.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-18/segment-5/frame_18_55732.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-15/segment-1/frame_15_10069.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-3/segment-2/frame_03_21224.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-11/segment-4/frame_11_47787.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-12/segment-2/frame_12_27324.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-2/segment-0/frame_02_00333.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-63/segment-2/frame_63_27640.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-2/frame_01_24867.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-21/segment-0/frame_21_04542.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-12/segment-0/frame_12_03173.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-36/segment-1/frame_36_13567.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-26/segment-0/frame_26_08541.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-13/segment-1/frame_13_16464.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-37/segment-1/frame_37_13636.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-84/segment-3/frame_84_32320.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-2/segment-0/frame_02_00954.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-20/segment-1/frame_20_11281.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-30/segment-1/frame_30_13810.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-3/segment-0/frame_03_03281.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-24/segment-0/frame_24_04627.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-29/segment-1/frame_29_14773.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-3/segment-1/frame_03_15891.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-9/segment-1/frame_09_10580.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-80/segment-3/frame_80_31838.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-4/segment-0/frame_04_00391.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-17/segment-0/frame_17_05038.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-1/segment-0/frame_01_00377.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-36/segment-1/frame_36_16045.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-14/segment-1/frame_14_10004.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-93/segment-3/frame_93_32008.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-9/segment-6/frame_09_69624.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-6/segment-2/frame_06_28530.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-46/segment-7/frame_46_71562.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-15/segment-0/frame_15_02508.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-0/segment-0/frame_00_02001.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-26/segment-4/frame_26_44768.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-10/segment-0/frame_10_06241.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-5/segment-0/frame_05_00421.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-66/segment-8/frame_66_82066.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-11/segment-0/frame_11_04414.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-13/segment-0/frame_13_04115.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-34/segment-3/frame_34_30990.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-17/segment-8/frame_17_81005.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-17/segment-8/frame_17_80849.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-8/segment-0/frame_08_02565.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-16/segment-8/frame_16_80446.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-12/segment-0/frame_12_02677.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-4/segment-0/frame_04_01534.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-5/segment-0/frame_05_05344.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-15/segment-0/frame_15_06450.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-6/segment-1/frame_06_12280.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-49/segment-1/frame_49_14421.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-22/segment-1/frame_22_11133.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-3/segment-2/frame_03_20605.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-11/segment-0/frame_11_02107.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-2/segment-1/frame_02_10278.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-4/segment-0/frame_04_02437.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-59/segment-1/frame_59_19014.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-28/segment-7/frame_28_76681.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-8/segment-0/frame_08_01648.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-6/segment-1/frame_06_10711.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-20/segment-1/frame_20_13710.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-10/segment-0/frame_10_02828.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-2/segment-0/frame_02_02699.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-7/segment-0/frame_07_00904.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-57/segment-2/frame_57_25763.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-10/segment-2/frame_10_20421.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-9/segment-0/frame_09_03520.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-2/segment-7/frame_02_72287.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-2/frame_01_22781.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-15/segment-1/frame_15_16507.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-2/segment-1/frame_02_10104.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-57/segment-7/frame_57_77408.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-1/segment-3/frame_01_34390.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-1/frame_09_11032.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-5/segment-2/frame_05_20116.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-8/segment-5/frame_08_50246.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-36/segment-6/frame_36_60103.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-20/segment-0/frame_20_04706.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-4/segment-0/frame_04_04494.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-18/segment-1/frame_18_15156.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-93/segment-3/frame_93_32452.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-1/frame_01_12923.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-6/segment-0/frame_06_00073.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-19/segment-0/frame_19_04181.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-34/segment-1/frame_34_16939.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-7/segment-0/frame_07_09732.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-21/segment-0/frame_21_04956.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-3/segment-2/frame_03_23580.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-16/segment-2/frame_16_20239.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-4/segment-0/frame_04_01528.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-51/segment-7/frame_51_75721.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-13/segment-0/frame_13_05430.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-6/segment-0/frame_06_03695.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-21/segment-1/frame_21_14325.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-19/segment-1/frame_19_11359.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-7/segment-1/frame_07_16822.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-0/segment-2/frame_00_27640.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-6/segment-0/frame_06_08337.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-66/segment-8/frame_66_81635.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-7/segment-0/frame_07_09611.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-7/segment-2/frame_07_27604.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-2/segment-1/frame_02_10997.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-19/segment-0/frame_19_04115.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-19/segment-5/frame_19_56171.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-6/segment-0/frame_06_02350.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-9/segment-1/frame_09_12943.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-6/segment-0/frame_06_01299.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-8/segment-6/frame_08_60133.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-1/segment-0/frame_01_00403.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-35/segment-2/frame_35_20518.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-0/segment-0/frame_00_00179.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-1/segment-1/frame_01_11209.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-0/segment-0/frame_00_00504.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-60/segment-2/frame_60_27507.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-27/segment-1/frame_27_13655.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-27/segment-3/frame_27_32985.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-6/segment-2/frame_06_21432.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-11/segment-0/frame_11_03486.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-26/segment-0/frame_26_08544.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-13/segment-1/frame_13_16584.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-27/segment-7/frame_27_70572.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-9/segment-0/frame_09_03394.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-21/segment-1/frame_21_11766.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-2/segment-3/frame_02_38718.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-25/segment-1/frame_25_15967.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-96/segment-3/frame_96_32081.jpg,head-up
